event,week,queries,main_topic
Смерть Евгения Пригожина,11.09.2023,404899,W
Смерть Евгения Пригожина,18.09.2023,354842,W
Смерть Евгения Пригожина,25.09.2023,325712,W
Смерть Евгения Пригожина,02.10.2023,364968,W
Смерть Евгения Пригожина,09.10.2023,188415,W
Смерть Евгения Пригожина,16.10.2023,148246,W
Смерть Евгения Пригожина,23.10.2023,144857,W
Смерть Евгения Пригожина,30.10.2023,190567,W
Смерть Евгения Пригожина,06.11.2023,118511,W
Смерть Евгения Пригожина,13.11.2023,115334,W
Смерть Евгения Пригожина,20.11.2023,122109,W
Смерть Евгения Пригожина,27.11.2023,115518,W
Смерть Евгения Пригожина,04.12.2023,110769,W
Смерть Евгения Пригожина,11.12.2023,115328,W
Смерть Евгения Пригожина,18.12.2023,111848,W
Смерть Евгения Пригожина,25.12.2023,148945,W
Смерть Евгения Пригожина,01.01.2024,165563,W
Смерть Евгения Пригожина,08.01.2024,118853,W
Смерть Евгения Пригожина,15.01.2024,118728,W
Смерть Евгения Пригожина,22.01.2024,245141,W
Смерть Евгения Пригожина,29.01.2024,100333,W
Смерть Евгения Пригожина,05.02.2024,95030,W
Смерть Евгения Пригожина,12.02.2024,117653,W
Смерть Евгения Пригожина,19.02.2024,103839,W
Смерть Евгения Пригожина,26.02.2024,97108,W
Пропажа Алины Горбачевой,29.05.2023,559,SC
Пропажа Алины Горбачевой,05.06.2023,477,SC
Пропажа Алины Горбачевой,12.06.2023,360,SC
Пропажа Алины Горбачевой,19.06.2023,276,SC
Пропажа Алины Горбачевой,26.06.2023,322,SC
Пропажа Алины Горбачевой,03.07.2023,547,SC
Пропажа Алины Горбачевой,10.07.2023,429,SC
Пропажа Алины Горбачевой,17.07.2023,432,SC
Пропажа Алины Горбачевой,24.07.2023,372,SC
Пропажа Алины Горбачевой,31.07.2023,227,SC
Пропажа Алины Горбачевой,07.08.2023,676,SC
Пропажа Алины Горбачевой,14.08.2023,373,SC
Пропажа Алины Горбачевой,21.08.2023,309,SC
Пропажа Алины Горбачевой,28.08.2023,356250,SC
Пропажа Алины Горбачевой,04.09.2023,15331,SC
Пропажа Алины Горбачевой,11.09.2023,13059,SC
Пропажа Алины Горбачевой,18.09.2023,9708,SC
Пропажа Алины Горбачевой,25.09.2023,6654,SC
Пропажа Алины Горбачевой,02.10.2023,8793,SC
Пропажа Алины Горбачевой,09.10.2023,2162,SC
Пропажа Алины Горбачевой,16.10.2023,4877,SC
Пропажа Алины Горбачевой,23.10.2023,1958,SC
Пропажа Алины Горбачевой,30.10.2023,1133,SC
Пропажа Алины Горбачевой,06.11.2023,6292,SC
Пропажа Алины Горбачевой,13.11.2023,2544,SC
Пропажа Алины Горбачевой,20.11.2023,1064,SC
Пропажа Алины Горбачевой,27.11.2023,764,SC
Пропажа Алины Горбачевой,04.12.2023,611,SC
Пропажа Алины Горбачевой,11.12.2023,572,SC
Пропажа Алины Горбачевой,18.12.2023,3631,SC
Пропажа Алины Горбачевой,25.12.2023,1126,SC
Пропажа Алины Горбачевой,01.01.2024,723,SC
Пропажа Алины Горбачевой,08.01.2024,697,SC
Пропажа Алины Горбачевой,15.01.2024,811,SC
Пропажа Алины Горбачевой,22.01.2024,669,SC
Пропажа Алины Горбачевой,29.01.2024,636,SC
Пропажа Алины Горбачевой,05.02.2024,599,SC
Пропажа Алины Горбачевой,12.02.2024,2925,SC
Пропажа Алины Горбачевой,19.02.2024,1033,SC
Пропажа Алины Горбачевой,26.02.2024,1293,SC
Трансфер Армена Захаряна,29.05.2023,0,S
Трансфер Армена Захаряна,05.06.2023,0,S
Трансфер Армена Захаряна,12.06.2023,0,S
Трансфер Армена Захаряна,19.06.2023,0,S
Трансфер Армена Захаряна,26.06.2023,0,S
Трансфер Армена Захаряна,03.07.2023,0,S
Трансфер Армена Захаряна,10.07.2023,0,S
Трансфер Армена Захаряна,17.07.2023,0,S
Трансфер Армена Захаряна,24.07.2023,0,S
Трансфер Армена Захаряна,31.07.2023,0,S
Трансфер Армена Захаряна,07.08.2023,1713,S
Трансфер Армена Захаряна,14.08.2023,4754,S
Трансфер Армена Захаряна,21.08.2023,2338,S
Трансфер Армена Захаряна,28.08.2023,1534,S
Трансфер Армена Захаряна,04.09.2023,684,S
Трансфер Армена Захаряна,11.09.2023,765,S
Трансфер Армена Захаряна,18.09.2023,1160,S
Трансфер Армена Захаряна,25.09.2023,679,S
Трансфер Армена Захаряна,02.10.2023,866,S
Трансфер Армена Захаряна,09.10.2023,330,S
Трансфер Армена Захаряна,16.10.2023,382,S
Трансфер Армена Захаряна,23.10.2023,543,S
Трансфер Армена Захаряна,30.10.2023,526,S
Трансфер Армена Захаряна,06.11.2023,969,S
Трансфер Армена Захаряна,13.11.2023,254,S
Трансфер Армена Захаряна,20.11.2023,298,S
Трансфер Армена Захаряна,27.11.2023,742,S
Трансфер Армена Захаряна,04.12.2023,763,S
Трансфер Армена Захаряна,11.12.2023,601,S
Трансфер Армена Захаряна,18.12.2023,367,S
Трансфер Армена Захаряна,25.12.2023,227,S
Трансфер Армена Захаряна,01.01.2024,426,S
Трансфер Армена Захаряна,08.01.2024,447,S
Трансфер Армена Захаряна,15.01.2024,417,S
Трансфер Армена Захаряна,22.01.2024,369,S
Трансфер Армена Захаряна,29.01.2024,227,S
Трансфер Армена Захаряна,05.02.2024,332,S
Трансфер Армена Захаряна,12.02.2024,648,S
Трансфер Армена Захаряна,19.02.2024,290,S
Трансфер Армена Захаряна,26.02.2024,386,S
Выход IPhone 15,29.05.2023,15848,T
Выход IPhone 15,05.06.2023,19145,T
Выход IPhone 15,12.06.2023,18269,T
Выход IPhone 15,19.06.2023,16711,T
Выход IPhone 15,26.06.2023,18933,T
Выход IPhone 15,03.07.2023,20480,T
Выход IPhone 15,10.07.2023,25343,T
Выход IPhone 15,17.07.2023,33609,T
Выход IPhone 15,24.07.2023,34287,T
Выход IPhone 15,31.07.2023,38121,T
Выход IPhone 15,07.08.2023,38368,T
Выход IPhone 15,14.08.2023,39442,T
Выход IPhone 15,21.08.2023,50360,T
Выход IPhone 15,28.08.2023,73605,T
Выход IPhone 15,04.09.2023,96069,T
Выход IPhone 15,11.09.2023,536692,T
Выход IPhone 15,18.09.2023,279777,T
Выход IPhone 15,25.09.2023,220608,T
Выход IPhone 15,02.10.2023,163105,T
Выход IPhone 15,09.10.2023,145328,T
Выход IPhone 15,16.10.2023,157594,T
Выход IPhone 15,23.10.2023,172824,T
Выход IPhone 15,30.10.2023,165300,T
Выход IPhone 15,06.11.2023,173874,T
Выход IPhone 15,13.11.2023,182401,T
Выход IPhone 15,20.11.2023,212388,T
Выход IPhone 15,27.11.2023,212360,T
Выход IPhone 15,04.12.2023,220710,T
Выход IPhone 15,11.12.2023,228671,T
Выход IPhone 15,18.12.2023,251658,T
Выход IPhone 15,25.12.2023,262406,T
Выход IPhone 15,01.01.2024,252927,T
Выход IPhone 15,08.01.2024,245320,T
Выход IPhone 15,15.01.2024,239623,T
Выход IPhone 15,22.01.2024,243217,T
Выход IPhone 15,29.01.2024,259376,T
Выход IPhone 15,05.02.2024,275803,T
Выход IPhone 15,12.02.2024,277334,T
Выход IPhone 15,19.02.2024,250822,T
Выход IPhone 15,26.02.2024,251304,T
Повышение ключевой ставки ЦБ,29.05.2023,41233,E
Повышение ключевой ставки ЦБ,05.06.2023,50038,E
Повышение ключевой ставки ЦБ,12.06.2023,30191,E
Повышение ключевой ставки ЦБ,19.06.2023,35746,E
Повышение ключевой ставки ЦБ,26.06.2023,66283,E
Повышение ключевой ставки ЦБ,03.07.2023,60225,E
Повышение ключевой ставки ЦБ,10.07.2023,52272,E
Повышение ключевой ставки ЦБ,17.07.2023,157055,E
Повышение ключевой ставки ЦБ,24.07.2023,72825,E
Повышение ключевой ставки ЦБ,31.07.2023,47393,E
Повышение ключевой ставки ЦБ,07.08.2023,56829,E
Повышение ключевой ставки ЦБ,14.08.2023,360268,E
Повышение ключевой ставки ЦБ,21.08.2023,72948,E
Повышение ключевой ставки ЦБ,28.08.2023,70713,E
Повышение ключевой ставки ЦБ,04.09.2023,85921,E
Повышение ключевой ставки ЦБ,11.09.2023,243358,E
Повышение ключевой ставки ЦБ,18.09.2023,86079,E
Повышение ключевой ставки ЦБ,25.09.2023,75069,E
Повышение ключевой ставки ЦБ,02.10.2023,82156,E
Повышение ключевой ставки ЦБ,09.10.2023,88955,E
Повышение ключевой ставки ЦБ,16.10.2023,104153,E
Повышение ключевой ставки ЦБ,23.10.2023,359019,E
Повышение ключевой ставки ЦБ,30.10.2023,128593,E
Повышение ключевой ставки ЦБ,06.11.2023,84344,E
Повышение ключевой ставки ЦБ,13.11.2023,94387,E
Повышение ключевой ставки ЦБ,20.11.2023,92699,E
Повышение ключевой ставки ЦБ,27.11.2023,99954,E
Повышение ключевой ставки ЦБ,04.12.2023,113201,E
Повышение ключевой ставки ЦБ,11.12.2023,303664,E
Повышение ключевой ставки ЦБ,18.12.2023,108466,E
Повышение ключевой ставки ЦБ,25.12.2023,67539,E
Повышение ключевой ставки ЦБ,01.01.2024,42568,E
Повышение ключевой ставки ЦБ,08.01.2024,97697,E
Повышение ключевой ставки ЦБ,15.01.2024,91793,E
Повышение ключевой ставки ЦБ,22.01.2024,92353,E
Повышение ключевой ставки ЦБ,29.01.2024,98888,E
Повышение ключевой ставки ЦБ,05.02.2024,90313,E
Повышение ключевой ставки ЦБ,12.02.2024,177758,E
Повышение ключевой ставки ЦБ,19.02.2024,65872,E
Повышение ключевой ставки ЦБ,26.02.2024,87037,E
Боевые действия в Нагорном Карабахе (2023),10.07.2023,10773,W
Боевые действия в Нагорном Карабахе (2023),17.07.2023,10786,W
Боевые действия в Нагорном Карабахе (2023),24.07.2023,10565,W
Боевые действия в Нагорном Карабахе (2023),31.07.2023,8463,W
Боевые действия в Нагорном Карабахе (2023),07.08.2023,9201,W
Боевые действия в Нагорном Карабахе (2023),14.08.2023,9006,W
Боевые действия в Нагорном Карабахе (2023),21.08.2023,7289,W
Боевые действия в Нагорном Карабахе (2023),28.08.2023,10653,W
Боевые действия в Нагорном Карабахе (2023),04.09.2023,37249,W
Боевые действия в Нагорном Карабахе (2023),11.09.2023,38790,W
Боевые действия в Нагорном Карабахе (2023),18.09.2023,614271,W
Боевые действия в Нагорном Карабахе (2023),25.09.2023,324360,W
Боевые действия в Нагорном Карабахе (2023),02.10.2023,103289,W
Боевые действия в Нагорном Карабахе (2023),09.10.2023,46706,W
Боевые действия в Нагорном Карабахе (2023),16.10.2023,31046,W
Боевые действия в Нагорном Карабахе (2023),23.10.2023,22433,W
Боевые действия в Нагорном Карабахе (2023),30.10.2023,18058,W
Боевые действия в Нагорном Карабахе (2023),06.11.2023,16954,W
Боевые действия в Нагорном Карабахе (2023),13.11.2023,16122,W
Боевые действия в Нагорном Карабахе (2023),20.11.2023,15220,W
Боевые действия в Нагорном Карабахе (2023),27.11.2023,12814,W
Боевые действия в Нагорном Карабахе (2023),04.12.2023,10545,W
Боевые действия в Нагорном Карабахе (2023),11.12.2023,10877,W
Боевые действия в Нагорном Карабахе (2023),18.12.2023,9551,W
Боевые действия в Нагорном Карабахе (2023),25.12.2023,6844,W
Боевые действия в Нагорном Карабахе (2023),01.01.2024,8080,W
Боевые действия в Нагорном Карабахе (2023),08.01.2024,7770,W
Боевые действия в Нагорном Карабахе (2023),15.01.2024,7580,W
Боевые действия в Нагорном Карабахе (2023),22.01.2024,7357,W
Боевые действия в Нагорном Карабахе (2023),29.01.2024,7566,W
Боевые действия в Нагорном Карабахе (2023),05.02.2024,9820,W
Боевые действия в Нагорном Карабахе (2023),12.02.2024,8298,W
Боевые действия в Нагорном Карабахе (2023),19.02.2024,8092,W
Боевые действия в Нагорном Карабахе (2023),26.02.2024,9006,W
Боевые действия в Нагорном Карабахе (2023),04.03.2024,8851,W
Боевые действия в Нагорном Карабахе (2023),11.03.2024,8595,W
Боевые действия в Нагорном Карабахе (2023),18.03.2024,9103,W
Боевые действия в Нагорном Карабахе (2023),25.03.2024,7523,W
Боевые действия в Нагорном Карабахе (2023),01.04.2024,7784,W
Слухи о болезне Кадырова,10.07.2023,112313,SC
Слухи о болезне Кадырова,17.07.2023,122777,SC
Слухи о болезне Кадырова,24.07.2023,99703,SC
Слухи о болезне Кадырова,31.07.2023,98161,SC
Слухи о болезне Кадырова,07.08.2023,95943,SC
Слухи о болезне Кадырова,14.08.2023,142045,SC
Слухи о болезне Кадырова,21.08.2023,125486,SC
Слухи о болезне Кадырова,28.08.2023,120320,SC
Слухи о болезне Кадырова,04.09.2023,105030,SC
Слухи о болезне Кадырова,11.09.2023,345813,SC
Слухи о болезне Кадырова,18.09.2023,972427,SC
Слухи о болезне Кадырова,25.09.2023,550631,SC
Слухи о болезне Кадырова,02.10.2023,349219,SC
Слухи о болезне Кадырова,09.10.2023,260845,SC
Слухи о болезне Кадырова,16.10.2023,169825,SC
Слухи о болезне Кадырова,23.10.2023,239015,SC
Слухи о болезне Кадырова,30.10.2023,228024,SC
Слухи о болезне Кадырова,06.11.2023,318681,SC
Слухи о болезне Кадырова,13.11.2023,246867,SC
Слухи о болезне Кадырова,20.11.2023,171216,SC
Слухи о болезне Кадырова,27.11.2023,167510,SC
Слухи о болезне Кадырова,04.12.2023,157409,SC
Слухи о болезне Кадырова,11.12.2023,131542,SC
Слухи о болезне Кадырова,18.12.2023,92137,SC
Слухи о болезне Кадырова,25.12.2023,83345,SC
Слухи о болезне Кадырова,01.01.2024,133547,SC
Слухи о болезне Кадырова,08.01.2024,97955,SC
Слухи о болезне Кадырова,15.01.2024,87313,SC
Слухи о болезне Кадырова,22.01.2024,96359,SC
Слухи о болезне Кадырова,29.01.2024,94990,SC
Слухи о болезне Кадырова,05.02.2024,95067,SC
Слухи о болезне Кадырова,12.02.2024,123050,SC
Слухи о болезне Кадырова,19.02.2024,111312,SC
Слухи о болезне Кадырова,26.02.2024,107543,SC
Слухи о болезне Кадырова,04.03.2024,89371,SC
Слухи о болезне Кадырова,11.03.2024,94712,SC
Слухи о болезне Кадырова,18.03.2024,145498,SC
Слухи о болезне Кадырова,25.03.2024,109081,SC
Слухи о болезне Кадырова,01.04.2024,117148,SC
Нападение Хамаса на Израиль,10.07.2023,1638,W
Нападение Хамаса на Израиль,17.07.2023,1650,W
Нападение Хамаса на Израиль,24.07.2023,1875,W
Нападение Хамаса на Израиль,31.07.2023,1590,W
Нападение Хамаса на Израиль,07.08.2023,1457,W
Нападение Хамаса на Израиль,14.08.2023,1457,W
Нападение Хамаса на Израиль,21.08.2023,1256,W
Нападение Хамаса на Израиль,28.08.2023,1455,W
Нападение Хамаса на Израиль,04.09.2023,1578,W
Нападение Хамаса на Израиль,11.09.2023,1583,W
Нападение Хамаса на Израиль,18.09.2023,1474,W
Нападение Хамаса на Израиль,25.09.2023,1233,W
Нападение Хамаса на Израиль,02.10.2023,698013,W
Нападение Хамаса на Израиль,09.10.2023,1194884,W
Нападение Хамаса на Израиль,16.10.2023,288039,W
Нападение Хамаса на Израиль,23.10.2023,298670,W
Нападение Хамаса на Израиль,30.10.2023,251505,W
Нападение Хамаса на Израиль,06.11.2023,124202,W
Нападение Хамаса на Израиль,13.11.2023,92097,W
Нападение Хамаса на Израиль,20.11.2023,72068,W
Нападение Хамаса на Израиль,27.11.2023,60278,W
Нападение Хамаса на Израиль,04.12.2023,49868,W
Нападение Хамаса на Израиль,11.12.2023,40699,W
Нападение Хамаса на Израиль,18.12.2023,35110,W
Нападение Хамаса на Израиль,25.12.2023,27624,W
Нападение Хамаса на Израиль,01.01.2024,29791,W
Нападение Хамаса на Израиль,08.01.2024,27781,W
Нападение Хамаса на Израиль,15.01.2024,25263,W
Нападение Хамаса на Израиль,22.01.2024,22988,W
Нападение Хамаса на Израиль,29.01.2024,21516,W
Нападение Хамаса на Израиль,05.02.2024,17220,W
Нападение Хамаса на Израиль,12.02.2024,15302,W
Нападение Хамаса на Израиль,19.02.2024,14733,W
Нападение Хамаса на Израиль,26.02.2024,18404,W
Нападение Хамаса на Израиль,04.03.2024,16621,W
Нападение Хамаса на Израиль,11.03.2024,13756,W
Нападение Хамаса на Израиль,18.03.2024,36569,W
Нападение Хамаса на Израиль,25.03.2024,23343,W
Нападение Хамаса на Израиль,01.04.2024,15240,W
Игра «Call of Duty: Modern Warfare III»,10.07.2023,80307,C
Игра «Call of Duty: Modern Warfare III»,17.07.2023,78496,C
Игра «Call of Duty: Modern Warfare III»,24.07.2023,81030,C
Игра «Call of Duty: Modern Warfare III»,31.07.2023,81466,C
Игра «Call of Duty: Modern Warfare III»,07.08.2023,94314,C
Игра «Call of Duty: Modern Warfare III»,14.08.2023,98976,C
Игра «Call of Duty: Modern Warfare III»,21.08.2023,94624,C
Игра «Call of Duty: Modern Warfare III»,28.08.2023,82423,C
Игра «Call of Duty: Modern Warfare III»,04.09.2023,71066,C
Игра «Call of Duty: Modern Warfare III»,11.09.2023,74716,C
Игра «Call of Duty: Modern Warfare III»,18.09.2023,80890,C
Игра «Call of Duty: Modern Warfare III»,25.09.2023,79983,C
Игра «Call of Duty: Modern Warfare III»,02.10.2023,97816,C
Игра «Call of Duty: Modern Warfare III»,09.10.2023,119794,C
Игра «Call of Duty: Modern Warfare III»,16.10.2023,107831,C
Игра «Call of Duty: Modern Warfare III»,23.10.2023,104673,C
Игра «Call of Duty: Modern Warfare III»,30.10.2023,174807,C
Игра «Call of Duty: Modern Warfare III»,06.11.2023,151501,C
Игра «Call of Duty: Modern Warfare III»,13.11.2023,128371,C
Игра «Call of Duty: Modern Warfare III»,20.11.2023,127717,C
Игра «Call of Duty: Modern Warfare III»,27.11.2023,112539,C
Игра «Call of Duty: Modern Warfare III»,04.12.2023,105713,C
Игра «Call of Duty: Modern Warfare III»,11.12.2023,97097,C
Игра «Call of Duty: Modern Warfare III»,18.12.2023,87479,C
Игра «Call of Duty: Modern Warfare III»,25.12.2023,90183,C
Игра «Call of Duty: Modern Warfare III»,01.01.2024,109474,C
Игра «Call of Duty: Modern Warfare III»,08.01.2024,92805,C
Игра «Call of Duty: Modern Warfare III»,15.01.2024,91964,C
Игра «Call of Duty: Modern Warfare III»,22.01.2024,91280,C
Игра «Call of Duty: Modern Warfare III»,29.01.2024,91446,C
Игра «Call of Duty: Modern Warfare III»,05.02.2024,90935,C
Игра «Call of Duty: Modern Warfare III»,12.02.2024,81617,C
Игра «Call of Duty: Modern Warfare III»,19.02.2024,81673,C
Игра «Call of Duty: Modern Warfare III»,26.02.2024,75273,C
Игра «Call of Duty: Modern Warfare III»,04.03.2024,75726,C
Игра «Call of Duty: Modern Warfare III»,11.03.2024,66812,C
Игра «Call of Duty: Modern Warfare III»,18.03.2024,72501,C
Игра «Call of Duty: Modern Warfare III»,25.03.2024,80622,C
Игра «Call of Duty: Modern Warfare III»,01.04.2024,69894,C
Столкновения на израильско-ливанской границе (с 2023),10.07.2023,69235,W
Столкновения на израильско-ливанской границе (с 2023),17.07.2023,46085,W
Столкновения на израильско-ливанской границе (с 2023),24.07.2023,39632,W
Столкновения на израильско-ливанской границе (с 2023),31.07.2023,34215,W
Столкновения на израильско-ливанской границе (с 2023),07.08.2023,45162,W
Столкновения на израильско-ливанской границе (с 2023),14.08.2023,48867,W
Столкновения на израильско-ливанской границе (с 2023),21.08.2023,41100,W
Столкновения на израильско-ливанской границе (с 2023),28.08.2023,45367,W
Столкновения на израильско-ливанской границе (с 2023),04.09.2023,41280,W
Столкновения на израильско-ливанской границе (с 2023),11.09.2023,42708,W
Столкновения на израильско-ливанской границе (с 2023),18.09.2023,36473,W
Столкновения на израильско-ливанской границе (с 2023),25.09.2023,37400,W
Столкновения на израильско-ливанской границе (с 2023),02.10.2023,126565,W
Столкновения на израильско-ливанской границе (с 2023),09.10.2023,266858,W
Столкновения на израильско-ливанской границе (с 2023),16.10.2023,122606,W
Столкновения на израильско-ливанской границе (с 2023),23.10.2023,75011,W
Столкновения на израильско-ливанской границе (с 2023),30.10.2023,108568,W
Столкновения на израильско-ливанской границе (с 2023),06.11.2023,74030,W
Столкновения на израильско-ливанской границе (с 2023),13.11.2023,101125,W
Столкновения на израильско-ливанской границе (с 2023),20.11.2023,62391,W
Столкновения на израильско-ливанской границе (с 2023),27.11.2023,67819,W
Столкновения на израильско-ливанской границе (с 2023),04.12.2023,58365,W
Столкновения на израильско-ливанской границе (с 2023),11.12.2023,65465,W
Столкновения на израильско-ливанской границе (с 2023),18.12.2023,53325,W
Столкновения на израильско-ливанской границе (с 2023),25.12.2023,60567,W
Столкновения на израильско-ливанской границе (с 2023),01.01.2024,77960,W
Столкновения на израильско-ливанской границе (с 2023),08.01.2024,77997,W
Столкновения на израильско-ливанской границе (с 2023),15.01.2024,77419,W
Столкновения на израильско-ливанской границе (с 2023),22.01.2024,76892,W
Столкновения на израильско-ливанской границе (с 2023),29.01.2024,57560,W
Столкновения на израильско-ливанской границе (с 2023),05.02.2024,43989,W
Столкновения на израильско-ливанской границе (с 2023),12.02.2024,44065,W
Столкновения на израильско-ливанской границе (с 2023),19.02.2024,45725,W
Столкновения на израильско-ливанской границе (с 2023),26.02.2024,51109,W
Столкновения на израильско-ливанской границе (с 2023),04.03.2024,51909,W
Столкновения на израильско-ливанской границе (с 2023),11.03.2024,56696,W
Столкновения на израильско-ливанской границе (с 2023),18.03.2024,71539,W
Столкновения на израильско-ливанской границе (с 2023),25.03.2024,61573,W
Столкновения на израильско-ливанской границе (с 2023),01.04.2024,45509,W
Смерть Мэтью Пэрри,10.07.2023,1310,D
Смерть Мэтью Пэрри,17.07.2023,1262,D
Смерть Мэтью Пэрри,24.07.2023,1337,D
Смерть Мэтью Пэрри,31.07.2023,1393,D
Смерть Мэтью Пэрри,07.08.2023,1311,D
Смерть Мэтью Пэрри,14.08.2023,1579,D
Смерть Мэтью Пэрри,21.08.2023,1375,D
Смерть Мэтью Пэрри,28.08.2023,1162,D
Смерть Мэтью Пэрри,04.09.2023,1143,D
Смерть Мэтью Пэрри,11.09.2023,1121,D
Смерть Мэтью Пэрри,18.09.2023,1215,D
Смерть Мэтью Пэрри,25.09.2023,1234,D
Смерть Мэтью Пэрри,02.10.2023,1431,D
Смерть Мэтью Пэрри,09.10.2023,1297,D
Смерть Мэтью Пэрри,16.10.2023,1337,D
Смерть Мэтью Пэрри,23.10.2023,269235,D
Смерть Мэтью Пэрри,30.10.2023,159772,D
Смерть Мэтью Пэрри,06.11.2023,29217,D
Смерть Мэтью Пэрри,13.11.2023,19383,D
Смерть Мэтью Пэрри,20.11.2023,13363,D
Смерть Мэтью Пэрри,27.11.2023,12139,D
Смерть Мэтью Пэрри,04.12.2023,10350,D
Смерть Мэтью Пэрри,11.12.2023,25327,D
Смерть Мэтью Пэрри,18.12.2023,12913,D
Смерть Мэтью Пэрри,25.12.2023,9116,D
Смерть Мэтью Пэрри,01.01.2024,11244,D
Смерть Мэтью Пэрри,08.01.2024,11839,D
Смерть Мэтью Пэрри,15.01.2024,10297,D
Смерть Мэтью Пэрри,22.01.2024,8897,D
Смерть Мэтью Пэрри,29.01.2024,7228,D
Смерть Мэтью Пэрри,05.02.2024,6111,D
Смерть Мэтью Пэрри,12.02.2024,5720,D
Смерть Мэтью Пэрри,19.02.2024,5129,D
Смерть Мэтью Пэрри,26.02.2024,6838,D
Смерть Мэтью Пэрри,04.03.2024,4631,D
Смерть Мэтью Пэрри,11.03.2024,4664,D
Смерть Мэтью Пэрри,18.03.2024,4489,D
Смерть Мэтью Пэрри,25.03.2024,4502,D
Смерть Мэтью Пэрри,01.04.2024,4622,D
Бой Махачев - Волкановски,10.07.2023,17735,S
Бой Махачев - Волкановски,17.07.2023,22074,S
Бой Махачев - Волкановски,24.07.2023,20104,S
Бой Махачев - Волкановски,31.07.2023,16745,S
Бой Махачев - Волкановски,07.08.2023,12692,S
Бой Махачев - Волкановски,14.08.2023,13209,S
Бой Махачев - Волкановски,21.08.2023,12788,S
Бой Махачев - Волкановски,28.08.2023,12275,S
Бой Махачев - Волкановски,04.09.2023,13621,S
Бой Махачев - Волкановски,11.09.2023,15351,S
Бой Махачев - Волкановски,18.09.2023,19691,S
Бой Махачев - Волкановски,25.09.2023,25679,S
Бой Махачев - Волкановски,02.10.2023,43922,S
Бой Махачев - Волкановски,09.10.2023,82817,S
Бой Махачев - Волкановски,16.10.2023,883676,S
Бой Махачев - Волкановски,23.10.2023,150952,S
Бой Махачев - Волкановски,30.10.2023,36015,S
Бой Махачев - Волкановски,06.11.2023,29096,S
Бой Махачев - Волкановски,13.11.2023,17802,S
Бой Махачев - Волкановски,20.11.2023,16360,S
Бой Махачев - Волкановски,27.11.2023,19571,S
Бой Махачев - Волкановски,04.12.2023,23218,S
Бой Махачев - Волкановски,11.12.2023,17096,S
Бой Махачев - Волкановски,18.12.2023,15522,S
Бой Махачев - Волкановски,25.12.2023,15982,S
Бой Махачев - Волкановски,01.01.2024,18348,S
Бой Махачев - Волкановски,08.01.2024,19900,S
Бой Махачев - Волкановски,15.01.2024,16192,S
Бой Махачев - Волкановски,22.01.2024,15437,S
Бой Махачев - Волкановски,29.01.2024,12998,S
Бой Махачев - Волкановски,05.02.2024,12819,S
Бой Махачев - Волкановски,12.02.2024,18253,S
Бой Махачев - Волкановски,19.02.2024,15184,S
Бой Махачев - Волкановски,26.02.2024,20141,S
Бой Махачев - Волкановски,04.03.2024,16794,S
Бой Махачев - Волкановски,11.03.2024,18207,S
Бой Махачев - Волкановски,18.03.2024,13960,S
Бой Махачев - Волкановски,25.03.2024,12542,S
Бой Махачев - Волкановски,01.04.2024,14704,S
Арест Аяза Шабутдинова,25.09.2023,6930,SC
Арест Аяза Шабутдинова,02.10.2023,7439,SC
Арест Аяза Шабутдинова,09.10.2023,13977,SC
Арест Аяза Шабутдинова,16.10.2023,10447,SC
Арест Аяза Шабутдинова,23.10.2023,6712,SC
Арест Аяза Шабутдинова,30.10.2023,312810,SC
Арест Аяза Шабутдинова,06.11.2023,128143,SC
Арест Аяза Шабутдинова,13.11.2023,46714,SC
Арест Аяза Шабутдинова,20.11.2023,47711,SC
Арест Аяза Шабутдинова,27.11.2023,24536,SC
Арест Аяза Шабутдинова,04.12.2023,17102,SC
Арест Аяза Шабутдинова,11.12.2023,24023,SC
Арест Аяза Шабутдинова,18.12.2023,12381,SC
Арест Аяза Шабутдинова,25.12.2023,10362,SC
Арест Аяза Шабутдинова,01.01.2024,8207,SC
Арест Аяза Шабутдинова,08.01.2024,11755,SC
Арест Аяза Шабутдинова,15.01.2024,10360,SC
Арест Аяза Шабутдинова,22.01.2024,13806,SC
Арест Аяза Шабутдинова,29.01.2024,14516,SC
Арест Аяза Шабутдинова,05.02.2024,8000,SC
Арест Аяза Шабутдинова,12.02.2024,26638,SC
Арест Аяза Шабутдинова,19.02.2024,9881,SC
Арест Аяза Шабутдинова,26.02.2024,8471,SC
Арест Аяза Шабутдинова,04.03.2024,7469,SC
Арест Аяза Шабутдинова,11.03.2024,7220,SC
Арест Аяза Шабутдинова,18.03.2024,8427,SC
Арест Аяза Шабутдинова,25.03.2024,7407,SC
Арест Аяза Шабутдинова,01.04.2024,11409,SC
Арест Аяза Шабутдинова,08.04.2024,17401,SC
Арест Аяза Шабутдинова,15.04.2024,11341,SC
Арест Аяза Шабутдинова,22.04.2024,8701,SC
Бой Цыпленков - Ларратт,25.09.2023,10534,S
Бой Цыпленков - Ларратт,02.10.2023,10118,S
Бой Цыпленков - Ларратт,09.10.2023,12225,S
Бой Цыпленков - Ларратт,16.10.2023,12662,S
Бой Цыпленков - Ларратт,23.10.2023,12987,S
Бой Цыпленков - Ларратт,30.10.2023,16697,S
Бой Цыпленков - Ларратт,06.11.2023,191968,S
Бой Цыпленков - Ларратт,13.11.2023,35202,S
Бой Цыпленков - Ларратт,20.11.2023,12109,S
